urn:cts:greekLit:tlg5026.msA.hmt:1.103.comment	ἀθετέω ὅστις_ὅτι περισσός πρόκειμαι γάρ ἀλλά ἕνεκ ἀρητήρ
urn:cts:greekLit:tlg5026.msA.hmt:1.103.lemma	τοὔνεκ αἴρω_ἀρόω_ἄρα_ἄρον ἄλγε
urn:cts:greekLit:tlg5026.msA.hmt:1.1031.comment	σέλευκος φημί εἰς_ἐν τῇ_ὁ κυπρία_κύπριος καί κρητικός ἐπεί ρά νῦν ἕ_ὁ φίλος εἰμί καί θεαγένης δέ οὕτως προφέρω ἀπίθανος γάρ ὁ ὁ δέ νῦν λίαν φίλος εἰμί_ἠμί
urn:cts:greekLit:tlg5026.msA.hmt:1.1031.lemma	εὔχομαι ἀκούω
urn:cts:greekLit:tlg5026.msA.hmt:1.1032.comment	αἰολικός εἰμί ἄσσον ἀσσότερος ἀσσύτερος ὡς ὄνομα ὄνομα καί ἐπασσύτερος
urn:cts:greekLit:tlg5026.msA.hmt:1.1032.lemma	ἐπασσύτερος
urn:cts:greekLit:tlg5026.msA.hmt:1.1033.comment	ἀμφίβολος ὁ στιγμῆ διά ὁ μορέω_μόριον_μόριος ἐπεί καί αὐτός ἀμφίβολος ὁμόω_ὅμως δέ εἰς ὁ ὅς ὑποτακτικός ἄρθρον αὐτός μεταληπτέος
urn:cts:greekLit:tlg5026.msA.hmt:1.1033.lemma	ἀπειλέω_ἐπειλέω μῦθος
urn:cts:greekLit:tlg5026.msA.hmt:1.1034.comment	ἐοικεν πατρωνυμικός τίς_ὁ ὄνομα αὐτός σχηματίζω ὁ ποιητής καί οὐ κυρίως_κυριόω_κύριος ὡς γάρ ἄλλος ἀρχαῖος ἱστορέω ὁ μέν ἀστυνόμη καλέω ὁ δέ ἱπποδάμεια_ἱπποδάμειον ὁ δέ τρόπος ἀντωνομασία
urn:cts:greekLit:tlg5026.msA.hmt:1.1034.lemma	κόρη βρισεύς
urn:cts:greekLit:tlg5026.msA.hmt:1.1035.comment	ὅστις_ὅτι ζηνόδοτος γράφος_γράφω ἑός
urn:cts:greekLit:tlg5026.msA.hmt:1.1035.lemma	ἀλλά σύ εἰ δνασαί γε
urn:cts:greekLit:tlg5026.msA.hmt:1.1036.comment	ἀρίσταρχος εγκλιτικὴν παραλαμβάνω ὁ ἀντωνυμία λέγος_λέγω ὁ δηλέομαι εἰμί τοιοῦτος πολλάκις γάρ σύ εἰς_ἐν ὁ τίς_τις_ὁ πατήρ ἐγώ δόμος ἀκούω καυχάομαι ἐάν γάρ φημί κατά ὀρθός τόνος ἀναγιγνώσκω εἰμί εἰς_ἐν ὁ τίς_τις_ὁ νιρέως οίκοις ὁ αχιλλεὺς αὐτός ἀκούω οὗτος δέ ὁ ἱστορία οὐ οἶδα ὅμηρος τοσοῦτος ὁ ἀρίσταρχος καί ἕ_ὁ ἀπό αὐτοῦ_αὐτός πτολεμαῖος δέ συγκατατίθημι μέν τῇ_ὁ ἐγκλιτικός ἀνάγνωσις_ἀναγιγνώσκω οὐ μήν_μής_μείς τῇ_ὁ πρόκειμαι αἰτία_αἴτιος εἰ γε ἤδη_ἦδος καί αὐτός ὁ ἀρίσταρχος ὁ τοιοῦτος φημί παραφυλάσσω ὡς ὅστις_ὅτι ὁ μέν πρωτότυπος οὔτως χράομαι_χράω_χραύω κατά γενικός ἐγώ_ἐμέω ἐγώ_ἐμέω ἐγώ_ἐμέω μεθίημι_ἐγώ ὁμοιόω_ὁμοῖος_ὅμοιος καί ὁ ἐπί δευτερόω_δεύτερος καί τρίτος ὁ δέ κτητικός ἤτοι ἐγώ_ἐμέω_ἐμός ἤ εμοῖο σέω_σεύω_σοῦ_σός_σύ σέω_σός γίγνομαι οὖν εἴπερ εἰμί_ἠμί κτητικῆ σέω_σός ὥστε κάν ορθοτονήσωμεν ὁ σέω_σύ οὐ δύναμαι ἀμφίβολος καθίστημι ὁ γάρ γραφὴ διελέγχω ὅστις_ὅτι πρωτότυπος εἰμί γίγνομαι οὖν ἐγκλιτικός ὁ ἀνάγνωσις ἐπεί ἁπλόος εἰμί καί οὐ έχει ἀντιδιαστολή καί ἐπικρατέω ὁ ἀνάγνωσις
urn:cts:greekLit:tlg5026.msA.hmt:1.1036.lemma	πολλάκις γάρ σύ
urn:cts:greekLit:tlg5026.msA.hmt:1.1037.comment	ὁ διπλόος δέ ὅστις_ὅτι ἀπό οὗτος τίς_τις_ὁ στίχος_στείχω ἕως_ἠώς τίς_τις_ὁ ὁ καί καί ὑποδείδω ζηνόδοτος αθετεῖ βραχύς δέ διασταλτέον μετά ὁ αντωνυμίαν ὁ γάρ ἑξῆς_ἔχω εἰμί πολλάκις γάρ σύ ἀκούω
urn:cts:greekLit:tlg5026.msA.hmt:1.1038.comment	διασταλτέον μετά ὁ ευχομένης καί αμῦναι ἐπί δέ ὁ ἀθήνευς_ἀθῆναι στιγμή ἐνδέχομαι δέ καί οὕτως ἐπί μέν ὁ λοιγός ἀμύνω στίζω τίς_ὁ δέ ἄλλος ἀπό ἄλλος προφέρω ἀρχή ἕως_ἠώς τίς_τις_ὁ ἀθήνευς_ἀθῆναι
urn:cts:greekLit:tlg5026.msA.hmt:1.1038.lemma	εὐχομενης
urn:cts:greekLit:tlg5026.msA.hmt:1.1039.comment	παρά_πηρός ὁ μελαίνω ὁ ἀήρ νίφω αὐτός
urn:cts:greekLit:tlg5026.msA.hmt:1.1039.lemma	κελαινεφής
urn:cts:greekLit:tlg5026.msA.hmt:1.104.comment	λέγω_λέξις ἐκ ὁ πρός κωμανόν ὁ μέν ἀεικής λοιγός όλεθρον ἀπεοικοτα λέγω οὗτος δέ εἰμί ἀπεχθής ἀπρίατος_ἀπριάτην δέ σαφής ὡς ἄνευ_ἄνω τίς_τις_ὁ πρίαμαι καί ταὐτός τίς_τις_τῷ_ὁ νῦν λέγω δωρεά καί ὁ μασσααλιωτικὴ δέ καί ὁ ριανοῦ ὁ αὐτός χάω_χέω_ἔχις_ἔχω τρόπος ἔοικα οὖν ὁ ἕτερος ζηνόδοτος εἰμί ὁ οὐδέ_οὐδός ὅσγε πρίν λοιμός βαρύς χείρας ἀπέχω_ἄφεξις
urn:cts:greekLit:tlg5026.msA.hmt:1.104.lemma	οὐδέ_οὐδός ὁ_ὅς γε πρίν λοιμός
urn:cts:greekLit:tlg5026.msA.hmt:1.1040.comment	ὅστις_ὅτι ζηνόδοτος γράφος_γράφω φοιβος ἀπόλλων ἀφαιρέω δέ ὁ πιθανός ἐπίτηδες γάρ ὁ ὁ ἔλλησι βοηθουντας
urn:cts:greekLit:tlg5026.msA.hmt:1.1040.lemma	αἱρέω σύ_τε ἠδέ ποσειδῶν
urn:cts:greekLit:tlg5026.msA.hmt:1.1041.comment	ζεύς παραλαμβάνω ὁ εἰς_ἐν οὐρανός διοίκησις περισσός_περισσῶς τῇ_ὁ παρρησία χράομαι_χράω_χραύω πολύς αὐθάδης διαπράσσω ποσειδῶν δέ καί ἥρα καί ἀπόλλων καί ἀθηνᾶ βούλομαι αὐτός δέω ὑποτάσσω θέτις δέ ἀκούω παρά_πηρός τίς_τις_ὁ πατήρ νιρεύς ἐάν_ἤν γάρ μάντις ὁ ζεύς επιβουλὴν σπεύδω πρός αὐτός ἐπάγω αἰγαίων φοβητρον ὁ ἐπιβουλεύω θέα_θεά_θεάω εἰμί_ἠμί δέ θαλασσιος δαίμων οὗτος καί ὁ πατήρ ποσειδῶν καταβραβεύω ἀέκων_ἀκέω_ἀκούω δέ ὁ ζεύς θετιδος ὁ μέν ἥρα εἰς_ἐν ὁ κατά ἑαυτοῦ δεσμέω_δεσμεύω_δεσμός κρεμάζω_κρεμάννυμι ποσειδῶν δέ καί ἀπόλλων ὁ παρά_πηρός λαομέδων θητεία ψηφίζομαι_ψηφίζω τῇ_ὁ δέ θέτις ὁ ἀχιλλεύς τιμή εἰς τίς_ὁ μετά οὗτος ταμιεύω ἱστορέω δίδυμος
urn:cts:greekLit:tlg5026.msA.hmt:1.1041.lemma	ὁπότε μιν συνδέομαι_συνδέω
urn:cts:greekLit:tlg5026.msA.hmt:1.105.comment	μελανόφθαλμος ἀπό οὗ_ἕ_ἵημι_ὅς εὐπρεπής ὡς καλλίμαχος ὕδωρ μέλας_μέλη αἰσήποι καί αἴσηπος χάω_χέω_ἔχις_ἔχω ἑλικός ὕδωρ ἤ ὁ οὐ ἀτενής ὁ θέα_θεάω ἤ ὁ ἀξιοθέατος πρός ἐάν_ἤν πᾶς ἐλίσσω_ἑλίσσω ὁ θέα_θεάω
urn:cts:greekLit:tlg5026.msA.hmt:1.105.lemma	ἐλικώπιδα
urn:cts:greekLit:tlg5026.msA.hmt:1.1059.comment	ὁ διώνυμος ὁ μέν πρότερος ὄνομα ὅμηρος εἰς θεός ἀναφέρω ὁ δέ δεύτερος εἰς ἄνθρωπος ὡς καί ὁ χαλκίς κικλίσκουσι θεός ἀνήρ δέ τε κύμινδις καί περί τίς_τις_ὁ ποταμός ὅς ξανθον καλέω θεός ἀνήρ δέ τε σκάμανδρος
urn:cts:greekLit:tlg5026.msA.hmt:1.1059.lemma	ὅς βριάρεως καλέω
urn:cts:greekLit:tlg5026.msA.hmt:1.106.comment	ὅστις_ὅτι οὐ κατά προσηγορία ὁ ἀπρίατος_ἀπριάτην λέγω ἀλλά ἀντί τίς_τις_ὁ ἀπρατῆ καί παράλληλος ὁ ἀνάποινος ὁ γάρ αὐτός διά_διό αμφοτέρων δηλοῦται διασταλταιον δέ βραχύς ἀπρίατος_ἀπριάτην ἀνάποινος στικτέον δέ εἰς χρύση_χρύσης ἐπεί κοινός κατά πᾶς ὁ πρίν ὁ ἀπρίατος_ἀπριάτην ἐπιρρηματικός ἀκούω ἀπολλώνιος ἀντί τίς_τις_ὁ ἀπριαδην
urn:cts:greekLit:tlg5026.msA.hmt:1.106.lemma	ἀπρίατος_ἀπριάτην ἀνάποινος
urn:cts:greekLit:tlg5026.msA.hmt:1.1060.comment	ὅστις_ὅτι ζηνοδοτος γράφος_γράφω ὁ γάρ αὐτε βία_βιόω πολύς φέρτατος ἀπαντάω ὁπόσος ναίω ὑπό τάρταρος ευρώεντα οὐ εἰμί δέ ὁ τίτανος_τιτάν ὁ αιγευς ἀλλά ἐναλλιος δαίμων οὕτως γάρ καί ὁ σύγκρισις λαμβάνω πρός ὁ ποσειδῶν λόγος ἔχω_ἕξις
urn:cts:greekLit:tlg5026.msA.hmt:1.1060.lemma	αἰγαίων ὁ_ὅς γάρ αὔτε
urn:cts:greekLit:tlg5026.msA.hmt:1.1061.comment	ὅστις_ὅτι ἐντευθεν ἐπί τίς_τις_ὁ ἄρεῳς λέγω οὐ ὀρθός_ὀρθόω παρά δέ ζεύς κρονίων κατά-καθέζομαι_κατά-ἕζομαι κῦδος γάιος_γαίω_γαιόω ὅμηρος δέ ὡς στωικός ποσειδῶν αὐτός εἰμί φημί ἤ ὅστις_ὅτι φημί παύροι δέ τε πατήρ ἀρείων_ἄρειος
urn:cts:greekLit:tlg5026.msA.hmt:1.1061.lemma	ὅς ἄρα παρά_πηρός κρονίων
urn:cts:greekLit:tlg5026.msA.hmt:1.1062.comment	βραχύς διασταλτέον μιμνήσκω παρέζομαι καί κτείνω βασιλεύς καί ὅς ατος πᾶς γάρ ἀρτάω_ἀρτέομαι τίς_τις_ὁ αἴ_εἰ ἄν πως ἐθέλω κεφαλή λαμβάνω ἐπεί ἡγεμονικός δεξιά_δεξιάζω_δεξιός ἐπεί πρακτικός γονάω_γόνυ διά_διό αὐτός γάρ ἐπικλάζω_ἐπικλάω ὁ σῶμα ἐπικλάζω_ἐπικλάω σπεύδω ὁ ψυχή ὁ λόγος
urn:cts:greekLit:tlg5026.msA.hmt:1.1062.lemma	καί λαμβάνω γόνυ
urn:cts:greekLit:tlg5026.msA.hmt:1.1063.comment	ῥῆμα εἰμί κατά πᾶς ἀριθμέω_ἀριθμός φέρω ὡς δή μή ὀφείλω νίκη_νικάω ὅς_ὡς ἐγώ_ἐγώγε ὀφείλω έκτωρ κτείνω ὡς μή όφελ' ἔκτορα λίζω_λίσσομαι καλλίμαχος δέ ἐπίρρημα εὐκτικός ὀφέλλω μηδέ γίγνομαι θοός ναῦς
urn:cts:greekLit:tlg5026.msA.hmt:1.1063.lemma	αἴθε_εἴθε_εἴτε ὀφείλω
urn:cts:greekLit:tlg5026.msA.hmt:1.1064.comment	λέγω ὁ θέτις παρά_πηρός ζεύς μανθάνω τίς_ὁ περί αχιλλεως ὅστις_ὅτι εἰ μέν μένω εἰς_ἐν τῇ_ὁ φθια μή συμπλέω ὁ ἕλλην εἰς ὁ ἴλι_ἴλιον_ἴλιος_ἴλιοσλιος πολύς μέν εἰμί αὐτός ὁ ζωή_ζωός ἄδοξος δέ εἰ δέ σύν-ἀνέρχομαι αὐτός εἰμί ὁλιγοχρόνιος μέν ἀλλά αοίδιμος καί εὐκλεής ὅθεν ὡς πρόοιδα ὁ θέτις οὗτος εἰμί_ἠμί αὐτός παρατίθημι εἰς ὁ λυκομήδης παρθενών ὡς κόρη εἰς_ἐν τῇ_ὁ σκύρας_σκύρον_σκῦρος εἰμί δέ εἷς ὁ κυκλάδες
urn:cts:greekLit:tlg5026.msA.hmt:1.1064.lemma	πέλω
urn:cts:greekLit:tlg5026.msA.hmt:1.1065.comment	προπερισπάω ὅστε_ὅτε ἐπί τίς_τις_ὁ πορεύω ὅστε_ὅτε δέ ἐπί τίς_τις_ὁ ὑπάρχω_ὕπαρχος ὀξύνω
urn:cts:greekLit:tlg5026.msA.hmt:1.1065.lemma	εἰμί αὐτός
urn:cts:greekLit:tlg5026.msA.hmt:1.1066.comment	τίς_ὁ ἄκρα_ἄκρον_ἄκρος τίς_τις_ὁ ὀλυμπου ὡς ὑπερνεφής οὔτε νίφω οὔτε κατομβρέομαι κατά αὐτός ὁ ποιητής_ποιητός λέγω ὀλυμπόν σύ_τε ὅθι φημί θέα_θεά_θεάω ἔδος ἀσφαλής ἀεί έμμεναι οὔτε_οὔτι_οὔτις ἄνεμος τινάσσω οὔτε ποθή_ποθι_ποτέ_ποτή_ποτόν_ποτός_πρός όμβρω δέω_δεύομαι_δεύω οὔτε χιων ἐπιπίλναμαι ἀλλά μάλα_μάλη αἴθρη πετάννυμι ἀνέφελος λευκός δέ ἐπιτρέχω αἴγλη ἀγάννιφος οὖν ὁ ὁ πάνυ κατανίφω ἤ ὁ οὔτε ὅλοξ_ὅλος
urn:cts:greekLit:tlg5026.msA.hmt:1.1066.lemma	ἀγάννιφος
urn:cts:greekLit:tlg5026.msA.hmt:1.1067.comment	ὁ βρέχω ὅσπερ γράφω διά ὁ εἰ δίφθογγος ἐκ οὐ νέφος καί νεφρός νίφω ὁ χιονίζω διά τίς_τις_ὁ ϊ ἐκ οὐ ὁ ἀγάννιφος νήφω ὁ σπένδω διά τίς_τις_ὁ ὁ ἐκ οὐ νηφάλιος ξύλον νήφω ὁ προσέυχω καί διά τίς_τις_ὁ ὁ οὗτος ἐκ οὐ ὁ νήφω_νήφων προσεύχομαι
urn:cts:greekLit:tlg5026.msA.hmt:1.1067.lemma	ὁ νίφω σημαίνω
urn:cts:greekLit:tlg5026.msA.hmt:1.1068.comment	ὁ νῦν ἀντί τίς_τις_ὁ δή διό καί τυραννίων ἀξιόω_ἐξιόω ὀξύνω οὐ εὖ
urn:cts:greekLit:tlg5026.msA.hmt:1.1068.lemma	ἀλλά σύ μέν νῦν
urn:cts:greekLit:tlg5026.msA.hmt:1.1069.comment	ὁμοῖος_ὅμοιος εἰμί ὁ ἡνιοχεύς δισσός δέ εισὶν ἕ_ὁ αἰθίοψ ὑπό νεῖλος ὁρίζω ὡς ὁ ϊθάκη καί ὁ λοιπός νῆσος τις δέ γράφουσιν μετά μέμνων αἰθίοψ ἔθνος δέ οὗτος
urn:cts:greekLit:tlg5026.msA.hmt:1.1069.lemma	αἰθίοψ
urn:cts:greekLit:tlg5026.msA.hmt:1.107.comment	οὗτος ἐπί ναός_ναῦς καί ἅρμα ὡς ὁ οἴκοθεν ἄγω ὁ γεραιός καί ἄγω δέ μαχάων ποιμήν λαός_λᾶας παράληψις δέ ὁ τρόπος οὐ γάρ ἐπί ίσοις ἀπαλλάσσω_ἀπαλλαξείω δέομαι_δέω ὁ προἁμαρτήσαντας
urn:cts:greekLit:tlg5026.msA.hmt:1.107.lemma	ἄγω
urn:cts:greekLit:tlg5026.msA.hmt:1.1070.comment	λέξις ἀρισταρχου ἐκ τίς_τις_ὁ α ὁ ἰλιάς ὑπόμνημα ὁ μέν μετά_μεταί ἀμύμων ἐπί αμυμονας ὁ_ὅς εἰμί πρός ἄμωμος ἀγαθός ὁ δέ κατά δαίς_δαίτης ἀντί τίς_τις_ὁ ἐπί δαίς_δαίτης οὕτως γάρ νῦν ὅμηρος τίθημι ἔνιοι δέ ποιέω_ποιόω μετά δαίς_δαίτης ὅπως εἰμί αὐτός αὐτόθεν ὁ μετά ἐπί χράομαι_χράω_χραύω δέ καί πλείων ἄλλος ὁ ποιητής_ποιητός τῇ_ὁ κατά ἀντί ὁ ἐπί σοφοκλῆς ἐγώ κατά αὐτός ὡς ὁράω ἐξέρχομαι οὕτως δέ εὑρίσκω καί εἰς_ἐν τῇ_ὁ μασσαλιωτικῆ καί σινωπική_σινωπικός καί κυπρία_κύπριος καί ἀντιμαχίῳ καί ἀριστοφάνειος καλλίστρατος δέ εἰς_ἐν τίς_τις_τῷ_ὁ πρός ὁ ἀθέτησις_ἀθετέω ὁμοιόω_ὁμοῖος_ὅμοιος καί ὁ σιδώνιος καί ὁ ἰξίον_ἰξίων_ἴξιος εἰς_ἐν τίς_τις_τῷ_ὁ ς προς ὁ ἐξήγησις καί ὁ θεός δέ πᾶς ἔπονται διά τίς_τις_ὁ ὁ
urn:cts:greekLit:tlg5026.msA.hmt:1.1070.lemma	χθιζός βαίνω
urn:cts:greekLit:tlg5026.msA.hmt:1.1071.comment	φημί εἰς_ἐν διοσπόλει μέγας εἰμί ζεύς ἱερός ἀπό οὐ λαμβάνω ὁ ξόανον αἰθίοψ μετά καί ὁ ἄλλος ἐγχωρέω_ἐγχώριος θέα_θεά_θεάω κατά τις χρόνος περινοστέω τίς_ὁ μέρα_μέρος ὁ λιβύη καί πολυτελέω_πολυτελής ποιέω πανήγυρις ἐπί δώδεκα ἡμέρα_ἥμερος ὅστις_ὅτι καί τοσοῦτος ἕ_ὁ θεός
urn:cts:greekLit:tlg5026.msA.hmt:1.1071.lemma	δωδέκατος δέ σύ_τοι
urn:cts:greekLit:tlg5026.msA.hmt:1.108.comment	ὅστις_ὅτι ζηνόδοτος γράφος_γράφω αἴ_εἰ ἄν μιν γέλοιος δέ διστακτικός λέγω ὁ μάντις
urn:cts:greekLit:tlg5026.msA.hmt:1.108.lemma	εἰς χρύση_χρύσης τότε ἄν μιν
urn:cts:greekLit:tlg5026.msA.hmt:1.11.comment	ἕ_ὁ μέν ὁ μείρομαι ἀποδίδωμι ἄλλος δέ ἐκδέχομαι_ἐκδείκνυμι δρῦς ἱερά_ἱερός μαντικός τίς_τις_ὁ ζεύς εἰς_ἐν δωδωναιῳ όρει ὁ θεσπροτϊας ὡς αὐτός ὅμηρος λέγω εἰς_ἐν ὀδύσσεια_ὀδύσσειος ὁ δέ εἰς δωδώνη φατο βαίνω ὄφρα θεός ἐκ δρῦς ὑψίκομος ζεύς βουλή ἐπακούω ἄλλος δέ ἀπό ἱστοριας τις εἶπον_εἶπος ἐρῶ ὁ ὅμηρος φημί γάρ ὁ γαῖα_γῆ βαρέω ὑπό ἄνθρωπος πολυπληθ ί α ς μηδείς ἄνθρωπος εἰμί εὐσέβεια αἰτέω ὁ δίον_δῖος_ζεύς κουφίζω τίς_τις_ὁ ἄχθος ὁ δέ δίον_δῖος_ζεύς πρότερος_πρῶτος μέν εὐθύς ποιέω θηβαικός_θηβαῖος πόλεμος διά_διό οὗ_ἕ_ἵημι_ὅς πολύς πάνυ ἀπόλλυμι ὕστερον_ὕστερος δέ πάλιν σύμβουλος τίς_τις_τῷ_ὁ μῶμος χράω ὅς ζεύς βουλή ὅμηρος φημί ἐπεί οἷος τε εἰμί_ἠμί κεραυνοϊς ἤ κατακλυσμενοῖς πᾶς διαφθείρω ὅσπερ τίς_τις_ὁ μῶμος κωλύω ὑποτίθημι δέ αὐτός ὁ θέτις θνητογαμία καί θυγάτηρ καλέω_καλός γέννα_γέννας_γεννάω ἐκ οὖν ἀμφότερων πόλεμος ἕλλην τε καί βάρβαρος εγένετο ἀπό οὐ συμβαίνω κουφίζω ὁ γαῖα_γῆ πολύς ἀναιρέω ὁ δέ ἱστορία παρά_πηρός στασῖνος τίς_τις_τῷ_ὁ τίς_ὁ κύπρια_κύπριον_κύπριος ποιέω εἶπον οὕτως εἰμί_ἠμί ὅστε_ὅτε μυρίος φῦλον κατά χθών πλάζω βαρύστονος πλάτος αἶα ζεύς δέ εἶδον ἐλεάω_ἐλεέω καί εἰς_ἐν πυκινός_πυκνός πραπίδες συντίθημι κουφίζω παμβώτωρ γαῖης ἄνθρωπος ριπίσαι σύ_τε πολεμόω_πόλεμος μέγας εριν ἰλιακός ὄφρα ἄν νοέω θάνατος_θανατόω βάρος ἕ_ὁ δέ εἰς_ἐν τροία ἥρως κτείνω ζεύς δέ ετελείετο βουλή καί τίς_ὁ μέν παρά_πηρός ὁ νέος_νεώτερος ἱστορέω περί ὁ τίς_τις_ὁ ζεύς βουλή_βουλεύς εἰμί ὅδε ἐγώ δέ φημί κατά ὁ ἀριστάρχειος καί ἀριστοφάνης δοκέω_δόξα ὁ θέτις εἰμί βουλή ὅς ὁ ἑξῆς_ἔχω φημί λιτανεύω ὁ δίον_δῖος_ζεύς ἐκδικέω ὁ τίς_τις_ὁ παῖς ἀτιμία καθά εἰς_ἐν τίς_τις_τῷ_ὁ προοίμιον
urn:cts:greekLit:tlg5026.msA.hmt:1.11.lemma	ζεύς βουλή
urn:cts:greekLit:tlg5026.msA.hmt:1.1121.comment	οὐ γάρ οἶδα ὁ ἀνεμόω_ἄνεμος ὁ παλίμβολος ἄλλος_ἄλλως τε εἰς_ἐν ἰλιάς οὗτος μόνος ἔχοιν ἔκπλοιαν τρόπος ἐδιδαξεν πρὸσὁρμισμοῦ
urn:cts:greekLit:tlg5026.msA.hmt:1.1121.lemma	ϊστὸν δέ ἱστοδόκη πελάζω_πελάω
urn:cts:greekLit:tlg5026.msA.hmt:1.1122.comment	ὁ κατά ὁ πρύμνα ἐξέχω ξυλον καθά_καθό_κατά οὗ_ἕ_ἵημι_ὅς κλίνω ὁ ϊστός τίς_ὁ δέ παρά_πηρός ὁ δέχω πᾶς διά τίς_τις_ὁ ἄν ξεινοδόκος_ξενοδόκος ἱστοδόκη
urn:cts:greekLit:tlg5026.msA.hmt:1.1122.lemma	ϊστοδόκη
urn:cts:greekLit:tlg5026.msA.hmt:1.1123.comment	διά τίς_τις_ὁ ἕ προερέσσω οὐ διά τίς_τις_ὁ υ προερύω καί ὁ ἀργολικός καί ὁ σινωπική_σινωπικός καί ὁ σωσιγένης
urn:cts:greekLit:tlg5026.msA.hmt:1.1123.lemma	προερύω
