urn:cts:greekLit:tlg0012.tlg001.msA:1.412	msAil.hmt:1.1084 (5) vs msAim.hmt:1.1073 (4): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.418	msA.hmt:1.1064 (65) vs msAil.hmt:1.1092 (3): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.421-1.422	msA.hmt:1.1068 (12) vs msAint.hmt:1.1077 (12): 10.0 (83.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.436	msA.hmt:1.1124 (44) vs msAil.hmt:1.1145 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.44	msAint.hmt:1.58 (9) vs msAil.hmt:1.292 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.444	msAil.hmt:1.1146 (2) vs msAint.hmt:1.1137 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.447	msA.hmt:1.1129 (6) vs msAil.hmt:1.1147 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.454	msAim.hmt:1.1188 (10) vs msAil.hmt:1.1191 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.470	msA.hmt:1.1184 (22) vs msAint.hmt:1.1190 (9): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.473	msA.hmt:1.1186 (17) vs msAil.hmt:1.1201 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.482	msA.hmt:1.1228 (20) vs msAil.hmt:1.1245 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.492	msAint.hmt:1.1239 (11) vs msAil.hmt:1.1252 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.496	msA.hmt:1.1234 (47) vs msAil.hmt:1.1255 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.5	msA.hmt:1.9 (12) vs msAil.hmt:1.325 (5): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.508	msA.hmt:1.1279 (79) vs msAil.hmt:1.1296 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.512	msA.hmt:1.1280 (10) vs msAil.hmt:1.1298 (4): 1.0 (25.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.522	msA.hmt:1.1286 (39) vs msAil.hmt:1.1309 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.524	msA.hmt:1.1287 (10) vs msAil.hmt:1.1310 (3): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.527	msA.hmt:1.1331 (23) vs msAil.hmt:1.1350 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.53	msA.hmt:1.64 (24) vs msAil.hmt:1.212 (7): 1.0 (14.29%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.530	msA.hmt:1.1334 (13) vs msAil.hmt:1.1355 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.534-1.535	msA.hmt:1.1337 (29) vs msAim.hmt:1.1347 (6): 3.0 (50.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.538	msA.hmt:1.1339 (11) vs msAil.hmt:1.1360 (5): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.539	msA.hmt:1.1340 (12) vs msAil.hmt:1.1361 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.553	msA.hmt:1.1389 (23) vs msAil.hmt:1.1410 (7): 1.0 (14.29%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.556	msA.hmt:1.1392 (9) vs msAint.hmt:1.1405 (9): 6.0 (66.67%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.558	msA.hmt:1.1393 (8) vs msAil.hmt:1.1414 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.564	msA.hmt:1.1394 (16) vs msAim.hmt:1.1402 (10): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.569	msA.hmt:1.1398 (52) vs msAil.hmt:1.1417 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.570	msAint.hmt:1.1408 (9) vs msAil.hmt:1.1418 (4): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.576	msA.hmt:1.1401 (41) vs msAil.hmt:1.1422 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.578	msAim.hmt:1.1450 (3) vs msAil.hmt:1.1459 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.58	msA.hmt:1.65 (15) vs msAint.hmt:1.89 (3): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.590	msA.hmt:1.1442 (122) vs msAil.hmt:1.1465 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.593	msA.hmt:1.1446 (35) vs msAil.hmt:1.1468 (3): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.594	msA.hmt:1.1447 (22) vs msAil.hmt:1.1469 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.598	msA.hmt:1.1448 (18) vs msAil.hmt:1.1473 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.600	msA.hmt:1.1449 (10) vs msAil.hmt:1.1476 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.63	msA.hmt:1.73 (29) vs msAil.hmt:1.220 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.66	msA.hmt:1.75 (10) vs msAil.hmt:1.223 (4): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.67	msA.hmt:1.76 (42) vs msAil.hmt:1.224 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.80	msA.hmt:1.94 (58) vs msAim.hmt:1.109 (15): 4.0 (26.67%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.88	msA.hmt:1.100 (30) vs msAil.hmt:1.151 (3): 1.0 (33.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.90	msA.hmt:1.101 (12) vs msAil.hmt:1.153 (1): 1.0 (100.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:1.91	msAint.hmt:1.113 (14) vs msAil.hmt:1.154 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.124	msA.hmt:10.1009 (10) vs msAint.hmt:10.1015 (4): 1.0 (25.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.127	msA.hmt:10.1500 (28) vs msAim.hmt:10.1507 (7): 1.0 (14.29%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.13	msA.hmt:10.12 (40) vs msAint.hmt:10.33 (7): 6.0 (85.71%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.142	msA.hmt:10.1505 (39) vs msAim.hmt:10.1510 (3): 1.0 (33.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.161	msA.hmt:10.1526 (16) vs msAim.hmt:10.1533 (12): 9.0 (75.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.19	msA.hmt:10.15 (26) vs msAim.hmt:10.34 (7): 2.0 (28.57%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.194	msA.hmt:10.1551 (37) vs msAext.hmt:10.1557 (2): 1.0 (50.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.199	msAint.hmt:10.1555 (8) vs msAim.hmt:10.1553 (7): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.207	msA.hmt:10.2004 (42) vs msAext.hmt:10.2000 (5): 1.0 (20.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.266	msA.hmt:10.2508 (44) vs msAint.hmt:10.2518 (8): 1.0 (12.5%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.317	msA.hmt:10.3005 (35) vs msAint.hmt:10.3010 (3): 1.0 (33.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.321	msA.hmt:10.3006 (9) vs msAint.hmt:10.3011 (7): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.330	msA.hmt:10.3501 (15) vs msAext.hmt:10.3524 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.336	msAim.hmt:10.3516 (3) vs msAext.hmt:10.3526 (2): 1.0 (50.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.343	msA.hmt:10.3509 (15) vs msAint.hmt:10.3520 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.347	msAint.hmt:10.3522 (6) vs msAim.hmt:10.3518 (3): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.354	msA.hmt:10.3542 (16) vs msAint.hmt:10.3559 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.375	msA.hmt:10.3553 (51) vs msAim.hmt:10.3356 (4): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.408	msA.hmt:10.4006 (38) vs msAim.hmt:10.4004 (5): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.418	msA.hmt:10.4500 (25) vs msAim.hmt:10.4013 (4): 1.0 (25.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.431	msA.hmt:10.4511 (21) vs msAim.hmt:10.4522 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.461	msAint.hmt:10.4554 (7) vs msAim.hmt:10.4550 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.464	msAim.hmt:10.4551 (6) vs msAext.hmt:10.4559 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.476	msA.hmt:10.4548 (25) vs msAext.hmt:10.4560 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.505	msA.hmt:10.4606 (48) vs msAim.hmt:10.4613 (4): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.515	msA.hmt:10.4609 (29) vs msAext.hmt:10.4616 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.528	msA.hmt:10.4632 (26) vs msAim.hmt:10.4637 (6): 1.0 (16.67%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.534	msAim.hmt:10.4640 (7) vs msAext.hmt:10.4646 (3): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.546	msA.hmt:10.4636 (99) vs msAim.hmt:10.4644 (13): 6.0 (46.15%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.559	msA.hmt:10.4656 (8) vs msAint.hmt:10.4666 (8): 5.0 (62.5%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.570	msAint.hmt:10.4667 (36) vs msA.hmt:10.4658 (10): 1.0 (10.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.579	msA.hmt:10.4663 (11) vs msAim.hmt:10.4665 (10): 2.0 (20.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.6	msA.hmt:10.5 (32) vs msAint.hmt:10.32 (9): 3.0 (33.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.75	msA.hmt:10.81 (17) vs msAim.hmt:10.85 (7): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:10.79	msAint.hmt:10.106 (5) vs msAim.hmt:10.104 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.1	msA.hmt:11.1 (162) vs msAint.hmt:11.1 (6): 1.0 (16.67%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.104	msA.hmt:11.53 (42) vs msAim.hmt:11.13 (5): 3.0 (60.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.11	msA.hmt:11.4 (26) vs msAim.hmt:11.1 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.128	msA.hmt:11.63 (9) vs msAim.hmt:11.16 (5): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.140	msA.hmt:11.66 (34) vs msAim.hmt:11.19 (4): 3.0 (75.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.141	msA.hmt:11.67 (13) vs msAim.hmt:11.20 (4): 1.0 (25.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.144	msA.hmt:11.69 (9) vs msAim.hmt:11.3003 (3): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.184	msA.hmt:11.86 (26) vs msAim.hmt:11.22 (5): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.24	msA.hmt:11.10 (80) vs msAim.hmt:11.2 (4): 2.0 (50.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.256	msA.hmt:11.109 (48) vs msAim.hmt:11.25 (14): 12.0 (85.71%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.257	msA.hmt:11.110 (102) vs msAint.hmt:11.10 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.27	msA.hmt:11.13 (16) vs msAim.hmt:11.3 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.300	msAint.hmt:11.12 (9) vs msAext.hmt:11.6 (6): 6.0 (100.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.32	msA.hmt:11.15 (30) vs msAint.hmt:11.4 (7): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.356	msA.hmt:11.138 (27) vs msAim.hmt:11.38 (6): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.368	msA.hmt:11.141 (29) vs msAim.hmt:11.39 (3): 1.0 (33.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.371	msA.hmt:11.143 (20) vs msAim.hmt:11.40 (13): 2.0 (15.38%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.38	msA.hmt:11.19 (6) vs msAint.hmt:11.5 (6): 4.0 (66.67%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.391	msA.hmt:11.152 (13) vs msAint.hmt:11.14 (6): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.40	msA.hmt:11.20 (40) vs msAext.hmt:11.1 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.430	msA.hmt:11.165 (12) vs msAim.hmt:11.52 (3): 1.0 (33.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.437	msA.hmt:11.167 (51) vs msAint.hmt:11.18 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.459	msAim.hmt:11.55 (4) vs msAext.hmt:11.12 (2): 1.0 (50.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.462	msAim.hmt:11.56 (7) vs msAint.hmt:11.21 (2): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.532	msA.hmt:11.199 (24) vs msAext.hmt:11.14 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.54	msA.hmt:11.30 (28) vs msAim.hmt:11.6 (9): 7.0 (77.78%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.546	msAim.hmt:11.65 (7) vs msAint.hmt:11.25 (3): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.55	msA.hmt:11.31 (22) vs msAint.hmt:11.6 (4): 1.0 (25.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.583	msA.hmt:11.217 (8) vs msAint.hmt:11.28 (5): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.589	msA.hmt:11.218 (40) vs msAint.hmt:11.29 (2): 1.0 (50.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.596	msA.hmt:11.219 (19) vs msAint.hmt:11.31 (4): 1.0 (25.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.601	msA.hmt:11.221 (22) vs msAim.hmt:11.3006 (7): 1.0 (14.29%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.622	msA.hmt:11.226 (8) vs msAim.hmt:11.75 (4): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.630	msA.hmt:11.227 (33) vs msAint.hmt:11.34 (6): 1.0 (16.67%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.640	msA.hmt:11.235 (32) vs msAim.hmt:11.77 (3): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.672	msA.hmt:11.244 (16) vs msAim.hmt:11.81 (3): 1.0 (33.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.689	msAint.hmt:11.42 (8) vs msAim.hmt:11.83 (6): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.699	msA.hmt:11.262 (82) vs msAint.hmt:11.44 (4): 1.0 (25.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.72	msA.hmt:11.37 (30) vs msAim.hmt:11.8 (20): 5.0 (25.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.728	msA.hmt:11.275 (16) vs msAext.hmt:11.17 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.754	msA.hmt:11.285 (185) vs msAim.hmt:11.87 (3): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:11.801	msA.hmt:11.294 (13) vs msAim.hmt:11.93 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.105	msAim.hmt:12.E1 (23) vs msA.hmt:12.E1 (7): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.131	msAim.hmt:12.G2 (3) vs msAext.hmt:12.G1 (1): 1.0 (100.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.147	msA.hmt:12.G9 (8) vs msAint.hmt:12.G3 (4): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.153	msA.hmt:12.E10 (25) vs msAim.hmt:12.E3 (6): 2.0 (33.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.17	msA.hmt:12.A9 (16) vs msAext.hmt:12.A2 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.193	msA.hmt:12.H6 (30) vs msAint.hmt:12.H1 (3): 1.0 (33.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.211	msA.hmt:12.H14 (27) vs msAim.hmt:12.H3 (5): 2.0 (40.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.213	msA.hmt:12.H15 (12) vs msAim.hmt:12.H4 (9): 1.0 (11.11%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.26	msA.hmt:12.B1 (63) vs msAint.hmt:12.B1 (7): 1.0 (14.29%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.280	msA.hmt:12.G20 (22) vs msAim.hmt:12.G3 (13): 4.0 (30.77%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.301	msA.hmt:12.G29 (34) vs msAint.hmt:12.G10 (4): 1.0 (25.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.33	msA.hmt:12.B3 (79) vs msAim.hmt:12.B2 (3): 1.0 (33.33%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.34	msA.hmt:12.B4 (29) vs msAext.hmt:12.B1 (1): 0.0 (0.0%)
urn:cts:greekLit:tlg0012.tlg001.msA:12.350	msA.hmt:12.H40 (17) vs msAint.hmt:12.H5 (3): 0.0 (0.0%)
